listing_id,branch_id,agent_address,agent_postcode,short_description,property_id,property_type,address,price_min,price_max,latitude,longitude,lad20cd,lad20nm,tagged_description
45589403,"[""15814""]","[""90 Walm Lane, Willesden Green, London""]","[""NW2 4QY""]",Two double bedroom flat offered in great condition with open plan living and two bathrooms/ private parking - double bedrooms - open plan kitchen reception,28208639,Flat,"[""Robson Avenue, London NW10""]",360,360,51.542084,-0.236348,E09000005,Brent,"[('Two', 'O'), ('double', 'O'), ('bedroom', 'O'), ('flat', 'O'), ('offered', 'O'), ('in', 'O'), ('great', 'O'), ('condition', 'O'), ('with', 'O'), ('open', 'O'), ('plan', 'O'), ('living', 'O'), ('and', 'O'), ('two', 'O'), ('bathrooms/', 'O'), ('private', 'O'), ('parking', 'O'), ('-', 'O'), ('double', 'O'), ('bedrooms', 'O'), ('-', 'O'), ('open', 'O'), ('plan', 'O'), ('kitchen', 'O'), ('reception', 'O')]"
46066618,"[""89844""]","[""90 Aldersbrook Road, Manor Park, London""]","[""E12 5DG""]","Property View Lettings is proud to present this amazing newly refurbished luxury 2 bedroom flat in Walthamstow. This property comes with a fully fitted kitchen with brand new appliances including washing machine, cooker, fridge and freezer. Also the property has been fitted with newly laid carpets and fully tiled bathroom, with access to garden and private balcony. The property is also a short walk away from from shops and train stations and also a 5 minute walk away from Walthamstow market. This is a must see property.  Property details:   2 Bedroom Ex- Warner Flat  1st Floor Maisonette  Period features  Newly Refurbished Kitchen  Modern Bathroom  Brand New Carpet installation  Access to Garden &amp; Balcony  Excellent commuting facilities  Bills Not Included  Deposit &amp; Reference required  Available Now  If interested to view please call or email us",7935912,Flat,"[""173 Leucha Road, London E17"",""Leucha Road, London E17""]",290,290,51.58022,-0.036949,E09000031,Waltham Forest,"[('Property', 'O'), ('View', 'O'), ('Lettings', 'O'), ('is', 'O'), ('proud', 'O'), ('to', 'O'), ('present', 'O'), ('this', 'O'), ('amazing', 'O'), ('newly', 'O'), ('refurbished', 'O'), ('luxury', 'O'), ('2', 'O'), ('bedroom', 'O'), ('flat', 'O'), ('in', 'O'), ('Walthamstow.', 'B-LOC'), ('This', 'O'), ('property', 'O'), ('comes', 'O'), ('with', 'O'), ('a', 'O'), ('fully', 'O'), ('fitted', 'O'), ('kitchen', 'O'), ('with', 'O'), ('brand', 'O'), ('new', 'O'), ('appliances', 'O'), ('including', 'O'), ('washing', 'O'), ('machine,', 'O'), ('cooker,', 'O'), ('fridge', 'O'), ('and', 'O'), ('freezer.', 'O'), ('Also', 'O'), ('the', 'O'), ('property', 'O'), ('has', 'O'), ('been', 'O'), ('fitted', 'O'), ('with', 'O'), ('newly', 'O'), ('laid', 'O'), ('carpets', 'O'), ('and', 'O'), ('fully', 'O'), ('tiled', 'O'), ('bathroom,', 'O'), ('with', 'O'), ('access', 'O'), ('to', 'O'), ('garden', 'O'), ('and', 'O'), ('private', 'O'), ('balcony.', 'O'), ('The', 'O'), ('property', 'O'), ('is', 'O'), ('also', 'O'), ('a', 'O'), ('short', 'O'), ('walk', 'O'), ('away', 'O'), ('from', 'O'), ('from', 'O'), ('shops', 'O'), ('and', 'O'), ('train', 'O'), ('stations', 'O'), ('and', 'O'), ('also', 'O'), ('a', 'O'), ('5', 'O'), ('minute', 'O'), ('walk', 'O'), ('away', 'O'), ('from', 'O'), ('Walthamstow', 'B-LOC'), ('market.', 'O'), ('This', 'O'), ('is', 'O'), ('a', 'O'), ('must', 'O'), ('see', 'O'), ('property.', 'O'), ('Property', 'O'), ('details:', 'O'),  ('2', 'O'), ('Bedroom', 'O'), ('Ex-', 'O'), ('Warner', 'O'), ('Flat', 'O'),  ('1st', 'O'), ('Floor', 'O'), ('Maisonette', 'O'),  ('Period', 'O'), ('features', 'O'),  ('Newly', 'O'), ('Refurbished', 'O'), ('Kitchen', 'O'),  ('Modern', 'O'), ('Bathroom', 'O'),  ('Brand', 'O'), ('New', 'O'), ('Carpet', 'O'), ('installation', 'O'),  ('Access', 'O'), ('to', 'O'), ('Garden', 'O'),  ('Balcony', 'O'),  ('Excellent', 'O'), ('commuting', 'O'), ('facilities', 'O'),  ('Bills', 'O'), ('Not', 'O'), ('Included', 'O'),  ('Deposit', 'O'),  ('Reference', 'O'), ('required', 'O'),  ('Available', 'O'), ('Now', 'O'), ('If', 'O'), ('interested', 'O'), ('to', 'O'), ('view', 'O'), ('please', 'O'), ('call', 'O'), ('or', 'O'), ('email', 'O'), ('us', 'O')]"
48158201,"[""66666""]","[""27 Parkway, London""]","[""NW1 7PN""]",A recently refurbished one double bedroom flat with built in storage in the heart of Camden Town.,17154355,Flat,"[""Bayham Street, London NW1""]",300,300,51.53886,-0.140695,E09000007,Camden,"[('A', 'O'), ('recently', 'O'), ('refurbished', 'O'), ('one', 'O'), ('double', 'O'), ('bedroom', 'O'), ('flat', 'O'), ('with', 'O'), ('built', 'O'), ('in', 'O'), ('storage', 'O'), ('in', 'O'), ('the', 'O'), ('heart', 'O'), ('of', 'O'), ('Camden', 'B-LOC'), ('Town.', 'O')]"
50063507,"[""72250""]","[""13 Southwick Mews, London""]","[""W2 1JG""]","**one room to rent** Short &amp; Long Let **  Double Room to Rent in Paddington, Central London, All Bills Included.",24998843,Flat,"[""Edgware Road, Paddington, Central London W2""]",231,231,51.516563,-0.171207,E09000033,Westminster,"[('**one', 'O'), ('room', 'O'), ('to', 'O'), ('rent**', 'O'), ('Short', 'O'),  ('Long', 'O'), ('Let', 'O'), ('**', 'O'), ('Double', 'O'), ('Room', 'O'), ('to', 'O'), ('Rent', 'O'), ('in', 'O'), ('Paddington,', 'B-LOC'), ('Central', 'O'), ('London,', 'O'), ('All', 'O'), ('Bills', 'O'), ('Included.', 'O')]"
35206598,"[""1349""]","[""5 Clapham Common South Side, Clapham, London""]","[""SW4 7AA""]","First floor split level two double bedroom conversion apartment moments away from Streatham br station and the local amenities, shops and restaurants of Streatham High Road. Offering a large reception room, fully fitted kitchen and tiled bathroom. Suitable for two professional sharers or couple.",23341039,Flat,"[""Gleneagle Road, London SW16""]",287,287,51.425472,-0.13375,E09000022,Lambeth,"[('First', 'O'), ('floor', 'O'), ('split', 'O'), ('level', 'O'), ('two', 'O'), ('double', 'O'), ('bedroom', 'O'), ('conversion', 'O'), ('apartment', 'O'), ('moments', 'O'), ('away', 'O'), ('from', 'O'), ('Streatham', 'B-LOC'), ('br', 'O'), ('station', 'O'), ('and', 'O'), ('the', 'O'), ('local', 'O'), ('amenities,', 'O'), ('shops', 'O'), ('and', 'O'), ('restaurants', 'O'), ('of', 'O'), ('Streatham', 'B-LOC'), ('High', 'O'), ('Road.', 'O'), ('Offering', 'O'), ('a', 'O'), ('large', 'O'), ('reception', 'O'), ('room,', 'O'), ('fully', 'O'), ('fitted', 'O'), ('kitchen', 'O'), ('and', 'O'), ('tiled', 'O'), ('bathroom.', 'O'), ('Suitable', 'O'), ('for', 'O'), ('two', 'O'), ('professional', 'O'), ('sharers', 'O'), ('or', 'O'), ('couple.', 'O')]"
46722801,"[""40409""]","[""70 Woodgrange Road, Forest Gate, London""]","[""E7 0EN""]",A well presented and recently refurbished two bedroom mid terraced Victorian house which is located in the sought after area of Stratford Village. Quiet residential area but moments away from the Westfield shopping centre and Stratford station. Property has a an open good size through lounge which leads to a modern fitted kitchen.,7889661,Terraced house,"[""Aldworth Road, London E15""]",339,345,51.54002,0.00565,E09000025,Newham,"[('A', 'O'), ('well', 'O'), ('presented', 'O'), ('and', 'O'), ('recently', 'O'), ('refurbished', 'O'), ('two', 'O'), ('bedroom', 'O'), ('mid', 'O'), ('terraced', 'O'), ('Victorian', 'O'), ('house', 'O'), ('which', 'O'), ('is', 'O'), ('located', 'O'), ('in', 'O'), ('the', 'O'), ('sought', 'O'), ('after', 'O'), ('area', 'O'), ('of', 'O'), ('Stratford', 'B-LOC'), ('Village.', 'O'), ('Quiet', 'O'), ('residential', 'O'), ('area', 'O'), ('but', 'O'), ('moments', 'O'), ('away', 'O'), ('from', 'O'), ('the', 'O'), ('Westfield', 'O'), ('shopping', 'O'), ('centre', 'O'), ('and', 'O'), ('Stratford', 'B-LOC'), ('station.', 'O'), ('Property', 'O'), ('has', 'O'), ('a', 'O'), ('an', 'O'), ('open', 'O'), ('good', 'O'), ('size', 'O'), ('through', 'O'), ('lounge', 'O'), ('which', 'O'), ('leads', 'O'), ('to', 'O'), ('a', 'O'), ('modern', 'O'), ('fitted', 'O'), ('kitchen.', 'O')]"
36686815,"[""3862""]","[""3 Crescent Road, London""]","[""N22 7RP""]",Ideal for professional sharers or couple-a stunning and all new one double bedroom ground floor Edwardian apartment with its own spacious private garden and sash windows throughout. (contd...),15325036,Flat,"[""Palace Gates Road, London N22""]",369,1695,51.598633,-0.123613,E09000014,Haringey,"[('Ideal', 'O'), ('for', 'O'), ('professional', 'O'), ('sharers', 'O'), ('or', 'O'), ('couple-a', 'O'), ('stunning', 'O'), ('and', 'O'), ('all', 'O'), ('new', 'O'), ('one', 'O'), ('double', 'O'), ('bedroom', 'O'), ('ground', 'O'), ('floor', 'O'), ('Edwardian', 'O'), ('apartment', 'O'), ('with', 'O'), ('its', 'O'), ('own', 'O'), ('spacious', 'O'), ('private', 'O'), ('garden', 'O'), ('and', 'O'), ('sash', 'O'), ('windows', 'O'), ('throughout.', 'O'), ('(contd...)', 'O')]"
45238880,"[""66370""]","[""7 Lower Sloane Street, London""]","[""SW1W 8AH""]",**short let** all bills included A bright and spacious one bedroom contemporary apartment located on the 7th floor of this prestigious modern development close to Sloane Square and the world famous shopping district of Chelsea's Kings Road.,29590742,Flat,"[""Gatliff Road, London SW1W""]",750,750,51.48773,-0.149128,E09000033,Westminster,"[('**short', 'O'), ('let**', 'O'), ('all', 'O'), ('bills', 'O'), ('included', 'O'), ('A', 'O'), ('bright', 'O'), ('and', 'O'), ('spacious', 'O'), ('one', 'O'), ('bedroom', 'O'), ('contemporary', 'O'), ('apartment', 'O'), ('located', 'O'), ('on', 'O'), ('the', 'O'), ('7th', 'O'), ('floor', 'O'), ('of', 'O'), ('this', 'O'), ('prestigious', 'O'), ('modern', 'O'), ('development', 'O'), ('close', 'O'), ('to', 'O'), ('Sloane', 'B-LOC'), ('Square', 'O'), ('and', 'O'), ('the', 'O'), ('world', 'O'), ('famous', 'O'), ('shopping', 'O'), ('district', 'O'), ('of', 'O'), (""Chelsea's"", 'B-LOC'), ('Kings', 'O'), ('Road.', 'O')]"
48553791,"[""63047""]","[""358 North End Road, London""]","[""SW6 1LY""]",A spacious and well-proportioned studio flat located within this exclusive private development in Acton,25027233,Studio,"[""Beechwood Grove, London W3""]",230,230,51.51171,-0.254599,E09000009,Ealing,"[('A', 'O'), ('spacious', 'O'), ('and', 'O'), ('well-proportioned', 'O'), ('studio', 'O'), ('flat', 'O'), ('located', 'O'), ('within', 'O'), ('this', 'O'), ('exclusive', 'O'), ('private', 'O'), ('development', 'O'), ('in', 'O'), ('Acton', 'B-LOC')]"
48719446,"[""54584""]","[""39 Great Windmill Street""]","[""W1D 7LX""]","Very large first floor flat in Fitzjohns Avenue, NW3 with a floor area in excess of 1,000 sq ft offering the following accommodation: Two air conditioned double bedrooms with walk-in closet space... ** Property Reference: 409592 **",27175402,Flat,"[""Fitzjohns Avenue, London NW3""]",460,460,51.548534,-0.175493,E09000007,Camden,"[('Very', 'O'), ('large', 'O'), ('first', 'O'), ('floor', 'O'), ('flat', 'O'), ('in', 'O'), ('Fitzjohns', 'B-LOC'), ('Avenue,', 'O'), ('NW3', 'O'), ('with', 'O'), ('a', 'O'), ('floor', 'O'), ('area', 'O'), ('in', 'O'), ('excess', 'O'), ('of', 'O'), ('1,000', 'O'), ('sq', 'O'), ('ft', 'O'), ('offering', 'O'), ('the', 'O'), ('following', 'O'), ('accommodation:', 'O'), ('Two', 'O'), ('air', 'O'), ('conditioned', 'O'), ('double', 'O'), ('bedrooms', 'O'), ('with', 'O'), ('walk-in', 'O'), ('closet', 'O'), ('space...', 'O'), ('**', 'O'), ('Property', 'O'), ('Reference:', 'O'), ('409592', 'O'), ('**', 'O')]"
47587987,"[""14643""]","[""107-109 Green Lanes, Palmers Green, London""]","[""N13 4SP""]","<p class=""top"">An enormous older style house suitable for a maximum of 5 sharers and situated just off Wood Green High Road with access to excellent bus services, local shops and restaurants. Bowes Park rail station is only half a mile from the property with Wood Green tube station (Piccadilly line zone 3) approximately three quarters of a mile away.  This outstanding property comprises of five large bedrooms, two to the ground floor. There is a fitted kitchen with living room and on the first floor one bedroom has a spacious en-suite shower room, there is a further bathroom with shower and a separate WC. The property benefits from double glazing and gas central heating. Available furnished from September 2018, to professionals only, subject to employment and credit referencing.  Bedroom four 16ft 6 x 12ft (5.95 x 3.65 metres)  Living room 11ft x 9ft 8 (3.35 x 2.98 metres)  Rear Bedroom five 16ft 4 x 11ft 7 (4.99 x 3.56 metres)  Kitchen 10ft 6 x 8ft (3.23 x 2.43 metres)  Bedroom one 16ft 8 x 15ft 9 (5.12 x 4.84 metres)  Bedroom two 11ft x 9ft 8 (3.35 x 2.98 metres)  Bedroom three 11ft 9 x 11ft 6 (3.62 x 3.53 metres)  Rear garden 40ft (12.1 metres) </p>",15315472,Terraced house,"[""Arcadian Gardens, London N22""]",462,531,51.606785,-0.107045,E09000014,Haringey,"[('<p', 'O'), ('class=""top"">An', 'O'), ('enormous', 'O'), ('older', 'O'), ('style', 'O'), ('house', 'O'), ('suitable', 'O'), ('for', 'O'), ('a', 'O'), ('maximum', 'O'), ('of', 'O'), ('5', 'O'), ('sharers', 'O'), ('and', 'O'), ('situated', 'O'), ('just', 'O'), ('off', 'O'), ('Wood', 'B-LOC'), ('Green', 'I-LOC'), ('High', 'O'), ('Road', 'O'), ('with', 'O'), ('access', 'O'), ('to', 'O'), ('excellent', 'O'), ('bus', 'O'), ('services,', 'O'), ('local', 'O'), ('shops', 'O'), ('and', 'O'), ('restaurants.', 'O'), ('Bowes', 'B-LOC'), ('Park', 'I-LOC'), ('rail', 'O'), ('station', 'O'), ('is', 'O'), ('only', 'O'), ('half', 'O'), ('a', 'O'), ('mile', 'O'), ('from', 'O'), ('the', 'O'), ('property', 'O'), ('with', 'O'), ('Wood', 'B-LOC'), ('Green', 'I-LOC'), ('tube', 'O'), ('station', 'O'), ('(Piccadilly', 'O'), ('line', 'O'), ('zone', 'O'), ('3)', 'O'), ('approximately', 'O'), ('three', 'O'), ('quarters', 'O'), ('of', 'O'), ('a', 'O'), ('mile', 'O'), ('away.', 'O'), ('This', 'O'), ('outstanding', 'O'), ('property', 'O'), ('comprises', 'O'), ('of', 'O'), ('five', 'O'), ('large', 'O'), ('bedrooms,', 'O'), ('two', 'O'), ('to', 'O'), ('the', 'O'), ('ground', 'O'), ('floor.', 'O'), ('There', 'O'), ('is', 'O'), ('a', 'O'), ('fitted', 'O'), ('kitchen', 'O'), ('with', 'O'), ('living', 'O'), ('room', 'O'), ('and', 'O'), ('on', 'O'), ('the', 'O'), ('first', 'O'), ('floor', 'O'), ('one', 'O'), ('bedroom', 'O'), ('has', 'O'), ('a', 'O'), ('spacious', 'O'), ('en-suite', 'O'), ('shower', 'O'), ('room,', 'O'), ('there', 'O'), ('is', 'O'), ('a', 'O'), ('further', 'O'), ('bathroom', 'O'), ('with', 'O'), ('shower', 'O'), ('and', 'O'), ('a', 'O'), ('separate', 'O'), ('WC.', 'O'), ('The', 'O'), ('property', 'O'), ('benefits', 'O'), ('from', 'O'), ('double', 'O'), ('glazing', 'O'), ('and', 'O'), ('gas', 'O'), ('central', 'O'), ('heating.', 'O'), ('Available', 'O'), ('furnished', 'O'), ('from', 'O'), ('September', 'O'), ('2018,', 'O'), ('to', 'O'), ('professionals', 'O'), ('only,', 'O'), ('subject', 'O'), ('to', 'O'), ('employment', 'O'), ('and', 'O'), ('credit', 'O'), ('referencing.', 'O'), ('Bedroom', 'O'), ('four', 'O'), ('16ft', 'O'), ('6', 'O'), ('x', 'O'), ('12ft', 'O'), ('(5.95', 'O'), ('x', 'O'), ('3.65', 'O'), ('metres)', 'O'), ('Living', 'O'), ('room', 'O'), ('11ft', 'O'), ('x', 'O'), ('9ft', 'O'), ('8', 'O'), ('(3.35', 'O'), ('x', 'O'), ('2.98', 'O'), ('metres)', 'O'), ('Rear', 'O'), ('Bedroom', 'O'), ('five', 'O'), ('16ft', 'O'), ('4', 'O'), ('x', 'O'), ('11ft', 'O'), ('7', 'O'), ('(4.99', 'O'), ('x', 'O'), ('3.56', 'O'), ('metres)', 'O'), ('Kitchen', 'O'), ('10ft', 'O'), ('6', 'O'), ('x', 'O'), ('8ft', 'O'), ('(3.23', 'O'), ('x', 'O'), ('2.43', 'O'), ('metres)', 'O'), ('Bedroom', 'O'), ('one', 'O'), ('16ft', 'O'), ('8', 'O'), ('x', 'O'), ('15ft', 'O'), ('9', 'O'), ('(5.12', 'O'), ('x', 'O'), ('4.84', 'O'), ('metres)', 'O'), ('Bedroom', 'O'), ('two', 'O'), ('11ft', 'O'), ('x', 'O'), ('9ft', 'O'), ('8', 'O'), ('(3.35', 'O'), ('x', 'O'), ('2.98', 'O'), ('metres)', 'O'), ('Bedroom', 'O'), ('three', 'O'), ('11ft', 'O'), ('9', 'O'), ('x', 'O'), ('11ft', 'O'), ('6', 'O'), ('(3.62', 'O'), ('x', 'O'), ('3.53', 'O'), ('metres)', 'O'), ('Rear', 'O'), ('garden', 'O'), ('40ft', 'O'), ('(12.1', 'O'), ('metres)', 'O'), ('</p>', 'O')]"
49441277,"[""18177""]","[""Mezzanine Office, 325 Upper Street, London""]","[""N1 2XQ""]","This Superb 1 bedroom apartment located on the doorstep of Highbury &amp; Islington Station and Highbury Fields is situated in a beautiful period conversion. It has been refurbished to a high standard and quality wood floors, high ceilings, large windows...",27112386,Flat,"[""Highbury_Place, London N5""]",450,450,51.547153,-0.102555,E09000019,Islington,"[('This', 'O'), ('Superb', 'O'), ('1', 'O'), ('bedroom', 'O'), ('apartment', 'O'), ('located', 'O'), ('on', 'O'), ('the', 'O'), ('doorstep', 'O'), ('of', 'O'), ('Highbury', 'B-LOC'),  ('Islington', 'B-LOC'), ('Station', 'O'), ('and', 'O'), ('Highbury', 'B-LOC'), ('Fields', 'O'), ('is', 'O'), ('situated', 'O'), ('in', 'O'), ('a', 'O'), ('beautiful', 'O'), ('period', 'O'), ('conversion.', 'O'), ('It', 'O'), ('has', 'O'), ('been', 'O'), ('refurbished', 'O'), ('to', 'O'), ('a', 'O'), ('high', 'O'), ('standard', 'O'), ('and', 'O'), ('quality', 'O'), ('wood', 'O'), ('floors,', 'O'), ('high', 'O'), ('ceilings,', 'O'), ('large', 'O'), ('windows...', 'O')]"
45594871,"[""47796""]","[""331 Kenton Road, Kenton""]","[""HA3 0XS""]","Msk Properties are pleased to present this immaculate newly refurbished four bedroom property in Kingsbury. The property benefits from Three double bedrooms, One single bedroom, Large open plan reception room, Newly fitted kitchen, Newly fitted Family bathroom, Garden, garage &amp; a driveway. The property is within walking distance to local amenities &amp; transport links.  Available 17th November 2017",17289256,Semi-detached house,"[""Springfield Garden, Kingsbury NW9""]",450,450,51.583298,-0.254022,E09000005,Brent,"[('Msk', 'O'), ('Properties', 'O'), ('are', 'O'), ('pleased', 'O'), ('to', 'O'), ('present', 'O'), ('this', 'O'), ('immaculate', 'O'), ('newly', 'O'), ('refurbished', 'O'), ('four', 'O'), ('bedroom', 'O'), ('property', 'O'), ('in', 'O'), ('Kingsbury.', 'O'), ('The', 'O'), ('property', 'O'), ('benefits', 'O'), ('from', 'O'), ('Three', 'O'), ('double', 'O'), ('bedrooms,', 'O'), ('One', 'O'), ('single', 'O'), ('bedroom,', 'O'), ('Large', 'O'), ('open', 'O'), ('plan', 'O'), ('reception', 'O'), ('room,', 'O'), ('Newly', 'O'), ('fitted', 'O'), ('kitchen,', 'O'), ('Newly', 'O'), ('fitted', 'O'), ('Family', 'O'), ('bathroom,', 'O'), ('Garden,', 'O'), ('garage', 'O'),  ('a', 'O'), ('driveway.', 'O'), ('The', 'O'), ('property', 'O'), ('is', 'O'), ('within', 'O'), ('walking', 'O'), ('distance', 'O'), ('to', 'O'), ('local', 'O'), ('amenities', 'O'),  ('transport', 'O'), ('links.', 'O'), ('Available', 'O'), ('17th', 'O'), ('November', 'O'), ('2017', 'O')]"
46124150,"[""33442""]","[""295 Northborough Road, London""]","[""SW16 4TR""]",This is a large studio flat suitable for a couple. The flat is on the ground floor of a recent development. Property have a large living area and a separate kitchen and bathroom. It is located within easy access of Colliers wood underground station. Viewi,5293356,Flat,"[""Miles Road, Mitcham CR4""]",196,196,51.40458,-0.174025,E09000024,Merton,"[('This', 'O'), ('is', 'O'), ('a', 'O'), ('large', 'O'), ('studio', 'O'), ('flat', 'O'), ('suitable', 'O'), ('for', 'O'), ('a', 'O'), ('couple.', 'O'), ('The', 'O'), ('flat', 'O'), ('is', 'O'), ('on', 'O'), ('the', 'O'), ('ground', 'O'), ('floor', 'O'), ('of', 'O'), ('a', 'O'), ('recent', 'O'), ('development.', 'O'), ('Property', 'O'), ('have', 'O'), ('a', 'O'), ('large', 'O'), ('living', 'O'), ('area', 'O'), ('and', 'O'), ('a', 'O'), ('separate', 'O'), ('kitchen', 'O'), ('and', 'O'), ('bathroom.', 'O'), ('It', 'O'), ('is', 'O'), ('located', 'O'), ('within', 'O'), ('easy', 'O'), ('access', 'O'), ('of', 'O'), ('Colliers', 'B-LOC'), ('wood', 'O'), ('underground', 'O'), ('station.', 'O'), ('Viewi', 'O')]"
47302036,"[""16959""]","[""144 Old Brompton Road, London""]","[""SW7 4NR""]","<p class=""top"">A two bedroom lateral apartment located within this hugely popular development benefiting from 24 hour concierge in the South Kensington area.</p><p class=""top"">The apartment is conveniently positioned just across the road from Gloucester Road underground station, close to Sainsburys and Waitrose supermarkets and within easy reach of Kensington high street and Hyde Park. Energy rating C.</p>",23193918,Flat,"[""Cromwell Road, London SW7""]",740,740,51.49538,-0.186995,E09000020,Kensington and Chelsea,"[('<p', 'O'), ('class=""top"">A', 'O'), ('two', 'O'), ('bedroom', 'O'), ('lateral', 'O'), ('apartment', 'O'), ('located', 'O'), ('within', 'O'), ('this', 'O'), ('hugely', 'O'), ('popular', 'O'), ('development', 'O'), ('benefiting', 'O'), ('from', 'O'), ('24', 'O'), ('hour', 'O'), ('concierge', 'O'), ('in', 'O'), ('the', 'O'), ('South', 'B-LOC'), ('Kensington', 'I-LOC'), ('area.</p><p', 'O'), ('class=""top"">The', 'O'), ('apartment', 'O'), ('is', 'O'), ('conveniently', 'O'), ('positioned', 'O'), ('just', 'O'), ('across', 'O'), ('the', 'O'), ('road', 'O'), ('from', 'O'), ('Gloucester', 'B-LOC'), ('Road', 'O'), ('underground', 'O'), ('station,', 'O'), ('close', 'O'), ('to', 'O'), ('Sainsburys', 'O'), ('and', 'O'), ('Waitrose', 'O'), ('supermarkets', 'O'), ('and', 'O'), ('within', 'O'), ('easy', 'O'), ('reach', 'O'), ('of', 'O'), ('Kensington', 'B-LOC'), ('high', 'O'), ('street', 'O'), ('and', 'O'), ('Hyde', 'O'), ('Park.', 'O'), ('Energy', 'O'), ('rating', 'O'), ('C.</p>', 'O')]"
